,Corp ID,Corp Name,School ID,School Name,County,SC 2016,SpecEd 2016,SpecEd Perc,Enrollment 2016,District ID,District
931,9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Allen,65.0,14.0,8.05,174.0,255,East Allen County Schools
932,9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Allen,65.0,14.0,8.05,174.0,235,Fort Wayne Community Schools
933,9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,Allen,65.0,14.0,8.05,174.0,8435,Northern Wells Community Schools
934,9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Allen,125.0,13.0,7.14,182.0,255,East Allen County Schools
935,9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Allen,125.0,13.0,7.14,182.0,235,Fort Wayne Community Schools
936,9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Allen,125.0,13.0,7.14,182.0,125,M S D Southwest Allen County
937,9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,Allen,125.0,13.0,7.14,182.0,225,Northwest Allen County Schools
938,9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Allen,86.0,11.0,7.86,140.0,1805,DeKalb County Eastern Com School District
939,9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Allen,86.0,11.0,7.86,140.0,255,East Allen County Schools
940,9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Allen,86.0,11.0,7.86,140.0,235,Fort Wayne Community Schools
941,9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Allen,86.0,11.0,7.86,140.0,125,M S D Southwest Allen County
942,9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Allen,86.0,11.0,7.86,140.0,225,Northwest Allen County Schools
943,9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,Allen,86.0,11.0,7.86,140.0,4345,Wawasee Community School Corporation
944,9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Allen,124.0,15.0,7.01,214.0,255,East Allen County Schools
945,9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Allen,124.0,15.0,7.01,214.0,235,Fort Wayne Community Schools
946,9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Allen,124.0,15.0,7.01,214.0,125,M S D Southwest Allen County
947,9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,Allen,124.0,15.0,7.01,214.0,225,Northwest Allen County Schools
948,9230,Lutheran Schools of Indiana,A365,Saint John-Emmanuel Lutheran School,Allen,53.0,18.0,12.95,139.0,255,East Allen County Schools
949,9230,Lutheran Schools of Indiana,A365,Saint John-Emmanuel Lutheran School,Allen,53.0,18.0,12.95,139.0,235,Fort Wayne Community Schools
950,9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Allen,160.0,12.0,3.48,345.0,255,East Allen County Schools
951,9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Allen,160.0,12.0,3.48,345.0,235,Fort Wayne Community Schools
952,9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Allen,160.0,12.0,3.48,345.0,225,Northwest Allen County Schools
953,9230,Lutheran Schools of Indiana,A370,Central Lutheran School,Allen,160.0,12.0,3.48,345.0,8665,Whitley County Consolidated Schools
954,9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Allen,82.0,13.0,9.85,132.0,255,East Allen County Schools
955,9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,Allen,82.0,13.0,9.85,132.0,235,Fort Wayne Community Schools
956,9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Bartholomew,17.0,12.0,9.38,128.0,365,Bartholomew Consolidated School Corporation
957,9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Bartholomew,17.0,12.0,9.38,128.0,4015,Jennings County Schools
958,9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,Bartholomew,17.0,12.0,9.38,128.0,3675,Seymour Community Schools
959,9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Bartholomew,122.0,33.0,7.5,440.0,365,Bartholomew Consolidated School Corporation
960,9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Bartholomew,122.0,33.0,7.5,440.0,670,Brown County School Corporation
961,9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Bartholomew,122.0,33.0,7.5,440.0,3695,Brownstown Central Community School Corporation
962,9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Bartholomew,122.0,33.0,7.5,440.0,370,Flat Rock-Hawcreek School Corporation
963,9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Bartholomew,122.0,33.0,7.5,440.0,4225,Franklin Community School Corporation
964,9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,Bartholomew,122.0,33.0,7.5,440.0,4015,Jennings County Schools
965,9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Harrison,25.0,11.0,17.19,64.0,3160,Lanesville Community School Corporation
966,9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Harrison,25.0,11.0,17.19,64.0,2400,New Albany-Floyd County Consolidated School Corporation
967,9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Harrison,25.0,11.0,17.19,64.0,3180,North Harrison Community School Corporation
968,9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,Harrison,25.0,11.0,17.19,64.0,3190,South Harrison Community Schools
969,9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Howard,49.0,13.0,13.68,95.0,3480,Eastern Howard School Corporation
970,9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Howard,49.0,13.0,13.68,95.0,3500,Kokomo-Center Township Consolidated School Corporation
971,9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Howard,49.0,13.0,13.68,95.0,3470,Northwestern School Corporation
972,9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Howard,49.0,13.0,13.68,95.0,3460,Taylor Community School Corporation
973,9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,Howard,49.0,13.0,13.68,95.0,3490,Western School Corporation
974,9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Jackson,104.0,36.0,11.15,323.0,365,Bartholomew Consolidated School Corporation
975,9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Jackson,104.0,36.0,11.15,323.0,3695,Brownstown Central Community School Corporation
976,9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Jackson,104.0,36.0,11.15,323.0,3710,Crothersville Community Schools
977,9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Jackson,104.0,36.0,11.15,323.0,4015,Jennings County Schools
978,9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Jackson,104.0,36.0,11.15,323.0,7255,Scott County School District II
979,9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,Jackson,104.0,36.0,11.15,323.0,3675,Seymour Community Schools
980,9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Jackson,,13.0,14.44,90.0,3695,Brownstown Central Community School Corporation
981,9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,Jackson,,13.0,14.44,90.0,3675,Seymour Community Schools
982,9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Jackson,51.0,11.0,7.75,142.0,365,Bartholomew Consolidated School Corporation
983,9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Jackson,51.0,11.0,7.75,142.0,3695,Brownstown Central Community School Corporation
984,9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Jackson,51.0,11.0,7.75,142.0,3710,Crothersville Community Schools
985,9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Jackson,51.0,11.0,7.75,142.0,4015,Jennings County Schools
986,9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Jackson,51.0,11.0,7.75,142.0,7855,Lafayette School Corporation
987,9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,Jackson,51.0,11.0,7.75,142.0,3675,Seymour Community Schools
988,9230,Lutheran Schools of Indiana,B465,Lutheran Central School,,,10.0,7.87,127.0,None,
989,9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Lake,88.0,15.0,7.81,192.0,4660,Crown Point Community School Corporation
990,9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Lake,88.0,15.0,7.81,192.0,4580,Hanover Community School Corporation
991,9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Lake,88.0,15.0,7.81,192.0,3785,Kankakee Valley School Corporation
992,9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Lake,88.0,15.0,7.81,192.0,4615,Lake Central School Corporation
993,9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Lake,88.0,15.0,7.81,192.0,6460,M S D Boone Township
994,9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Lake,88.0,15.0,7.81,192.0,4600,Merrillville Community School
995,9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Lake,88.0,15.0,7.81,192.0,5945,North Newton School Corporation
996,9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Lake,88.0,15.0,7.81,192.0,6520,Porter Township School Corporation
997,9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Lake,88.0,15.0,7.81,192.0,4645,Tri-Creek School Corporation
998,9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,Lake,88.0,15.0,7.81,192.0,6560,Valparaiso Community Schools
999,9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Lake,27.0,4.0,4.88,82.0,4690,Gary Community School Corporation
1000,9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Lake,27.0,4.0,4.88,82.0,4680,Lake Station Community Schools
1001,9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,Lake,27.0,4.0,4.88,82.0,4730,School City of Hobart
1002,9230,Lutheran Schools of Indiana,C065,Saint Paul's Lutheran School,Lake,37.0,10.0,6.02,166.0,4690,Gary Community School Corporation
1003,9230,Lutheran Schools of Indiana,C065,Saint Paul's Lutheran School,Lake,37.0,10.0,6.02,166.0,4615,Lake Central School Corporation
1004,9230,Lutheran Schools of Indiana,C065,Saint Paul's Lutheran School,Lake,37.0,10.0,6.02,166.0,4600,Merrillville Community School
1005,9230,Lutheran Schools of Indiana,C065,Saint Paul's Lutheran School,Lake,37.0,10.0,6.02,166.0,4670,School City of East Chicago
1006,9230,Lutheran Schools of Indiana,C065,Saint Paul's Lutheran School,Lake,37.0,10.0,6.02,166.0,4710,School City of Hammond
1007,9230,Lutheran Schools of Indiana,C065,Saint Paul's Lutheran School,Lake,37.0,10.0,6.02,166.0,4720,School Town of Highland
1008,9230,Lutheran Schools of Indiana,C065,Saint Paul's Lutheran School,Lake,37.0,10.0,6.02,166.0,4740,School Town of Munster
1009,9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,LaPorte,57.0,10.0,9.8,102.0,4945,LaPorte Community School Corporation
1010,9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,LaPorte,57.0,10.0,9.8,102.0,4860,M S D of New Durham Township
1011,9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,LaPorte,57.0,10.0,9.8,102.0,4925,Michigan City Area Schools
1012,9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,LaPorte,57.0,10.0,9.8,102.0,4805,New Prairie United School Corporation
1013,9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Marion,36.0,24.0,10.0,240.0,3005,Hamilton Southeastern Schools
1014,9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Marion,36.0,24.0,10.0,240.0,5330,M S D Lawrence Township
1015,9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Marion,36.0,24.0,10.0,240.0,5360,M S D Warren Township
1016,9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,Marion,36.0,24.0,10.0,240.0,3135,Mount Vernon Community School Corporation
1017,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,5380,Beech Grove City Schools
1018,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,3305,Brownsburg Community School Corporation
1019,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,3060,Carmel Clay Schools
1020,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,4145,Clark-Pleasant Community School Corporation
1021,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,5310,Franklin Township Community School Corporation
1022,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,4245,Greenwood Community School Corporation
1023,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,5385,Indianapolis Public Schools
1024,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,5300,M S D Decatur Township
1025,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,5330,M S D Lawrence Township
1026,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,5340,M S D Perry Township
1027,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,5350,M S D Pike Township
1028,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,5360,M S D Warren Township
1029,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,5370,M S D Washington Township
1030,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,5375,M S D Wayne Township
1031,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,3330,Plainfield Community School Corporation
1032,9230,Lutheran Schools of Indiana,C270,Lutheran High School,Marion,121.0,20.0,7.97,251.0,3115,Southern Hancock County Community School Corporation
1033,9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Marion,113.0,18.0,8.04,224.0,5380,Beech Grove City Schools
1034,9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Marion,113.0,18.0,8.04,224.0,4205,Center Grove Community School Corporation
1035,9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Marion,113.0,18.0,8.04,224.0,4145,Clark-Pleasant Community School Corporation
1036,9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Marion,113.0,18.0,8.04,224.0,5310,Franklin Township Community School Corporation
1037,9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Marion,113.0,18.0,8.04,224.0,4245,Greenwood Community School Corporation
1038,9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Marion,113.0,18.0,8.04,224.0,3005,Hamilton Southeastern Schools
1039,9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Marion,113.0,18.0,8.04,224.0,5385,Indianapolis Public Schools
1040,9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Marion,113.0,18.0,8.04,224.0,5300,M S D Decatur Township
1041,9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Marion,113.0,18.0,8.04,224.0,5340,M S D Perry Township
1042,9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Marion,113.0,18.0,8.04,224.0,5350,M S D Pike Township
1043,9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Marion,113.0,18.0,8.04,224.0,5360,M S D Warren Township
1044,9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,Marion,113.0,18.0,8.04,224.0,3295,North West Hendricks Schools
1045,9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Marion,51.0,13.0,10.83,120.0,5310,Franklin Township Community School Corporation
1046,9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Marion,51.0,13.0,10.83,120.0,5385,Indianapolis Public Schools
1047,9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Marion,51.0,13.0,10.83,120.0,5360,M S D Warren Township
1048,9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,Marion,51.0,13.0,10.83,120.0,3135,Mount Vernon Community School Corporation
1049,9230,Lutheran Schools of Indiana,C400,Saint John Evangelical Lutheran School,Marion,69.0,16.0,8.65,185.0,5380,Beech Grove City Schools
1050,9230,Lutheran Schools of Indiana,C400,Saint John Evangelical Lutheran School,Marion,69.0,16.0,8.65,185.0,670,Brown County School Corporation
1051,9230,Lutheran Schools of Indiana,C400,Saint John Evangelical Lutheran School,Marion,69.0,16.0,8.65,185.0,4145,Clark-Pleasant Community School Corporation
1052,9230,Lutheran Schools of Indiana,C400,Saint John Evangelical Lutheran School,Marion,69.0,16.0,8.65,185.0,5310,Franklin Township Community School Corporation
1053,9230,Lutheran Schools of Indiana,C400,Saint John Evangelical Lutheran School,Marion,69.0,16.0,8.65,185.0,5385,Indianapolis Public Schools
1054,9230,Lutheran Schools of Indiana,C400,Saint John Evangelical Lutheran School,Marion,69.0,16.0,8.65,185.0,5300,M S D Decatur Township
1055,9230,Lutheran Schools of Indiana,C400,Saint John Evangelical Lutheran School,Marion,69.0,16.0,8.65,185.0,5330,M S D Lawrence Township
1056,9230,Lutheran Schools of Indiana,C400,Saint John Evangelical Lutheran School,Marion,69.0,16.0,8.65,185.0,5340,M S D Perry Township
1057,9230,Lutheran Schools of Indiana,C400,Saint John Evangelical Lutheran School,Marion,69.0,16.0,8.65,185.0,5360,M S D Warren Township
1058,9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Hendricks,52.0,11.0,7.33,150.0,3315,Avon Community School Corporation
1059,9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Hendricks,52.0,11.0,7.33,150.0,3305,Brownsburg Community School Corporation
1060,9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Hendricks,52.0,11.0,7.33,150.0,3325,Danville Community School Corporation
1061,9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Hendricks,52.0,11.0,7.33,150.0,5385,Indianapolis Public Schools
1062,9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Hendricks,52.0,11.0,7.33,150.0,5340,M S D Perry Township
1063,9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Hendricks,52.0,11.0,7.33,150.0,5375,M S D Wayne Township
1064,9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Hendricks,52.0,11.0,7.33,150.0,3335,Mill Creek Community School Corporation
1065,9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,Hendricks,52.0,11.0,7.33,150.0,3330,Plainfield Community School Corporation
1066,9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Marion,14.0,2.0,10.53,19.0,5385,Indianapolis Public Schools
1067,9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Marion,14.0,2.0,10.53,19.0,5330,M S D Lawrence Township
1068,9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,Marion,14.0,2.0,10.53,19.0,5360,M S D Warren Township
1069,9230,Lutheran Schools of Indiana,C985,Saint John Lutheran School,Noble,75.0,13.0,8.84,147.0,6055,Central Noble Community School Corporation
1070,9230,Lutheran Schools of Indiana,C985,Saint John Lutheran School,Noble,75.0,13.0,8.84,147.0,6060,East Noble School Corporation
1071,9230,Lutheran Schools of Indiana,C985,Saint John Lutheran School,Noble,75.0,13.0,8.84,147.0,1820,Garrett-Keyser-Butler Community
1072,9230,Lutheran Schools of Indiana,C985,Saint John Lutheran School,Noble,75.0,13.0,8.84,147.0,4535,Lakeland School Corporation
1073,9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,,,9.0,5.26,171.0,None,
1074,9230,Lutheran Schools of Indiana,D375,Saint Peter Lutheran School,Starke,57.0,3.0,3.41,88.0,3785,Kankakee Valley School Corporation
1075,9230,Lutheran Schools of Indiana,D375,Saint Peter Lutheran School,Starke,57.0,3.0,3.41,88.0,7525,Knox Community School Corporation
1076,9230,Lutheran Schools of Indiana,D375,Saint Peter Lutheran School,Starke,57.0,3.0,3.41,88.0,7515,North Judson-San Pierre School Corporation
1077,9230,Lutheran Schools of Indiana,D375,Saint Peter Lutheran School,Starke,57.0,3.0,3.41,88.0,7495,Oregon-Davis School Corporation
1078,9230,Lutheran Schools of Indiana,D375,Saint Peter Lutheran School,Starke,57.0,3.0,3.41,88.0,6630,West Central School Corporation
1079,9230,Lutheran Schools of Indiana,D435,Saint James Lutheran School,Tippecanoe,54.0,19.0,9.13,208.0,2435,Attica Consolidated School Corporation
1080,9230,Lutheran Schools of Indiana,D435,Saint James Lutheran School,Tippecanoe,54.0,19.0,9.13,208.0,395,Benton Community School Corporation
1081,9230,Lutheran Schools of Indiana,D435,Saint James Lutheran School,Tippecanoe,54.0,19.0,9.13,208.0,7855,Lafayette School Corporation
1082,9230,Lutheran Schools of Indiana,D435,Saint James Lutheran School,Tippecanoe,54.0,19.0,9.13,208.0,5835,North Montgomery Community School Corporation
1083,9230,Lutheran Schools of Indiana,D435,Saint James Lutheran School,Tippecanoe,54.0,19.0,9.13,208.0,7865,Tippecanoe School Corporation
1084,9230,Lutheran Schools of Indiana,D625,Evansville Lutheran School,Vanderburgh,111.0,25.0,14.79,169.0,7995,Evansville Vanderburgh School Corporation
1085,9230,Lutheran Schools of Indiana,D625,Evansville Lutheran School,Vanderburgh,111.0,25.0,14.79,169.0,8130,Warrick County School Corporation
1086,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,5380,Beech Grove City Schools
1087,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,3060,Carmel Clay Schools
1088,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,5310,Franklin Township Community School Corporation
1089,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,4245,Greenwood Community School Corporation
1090,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,3005,Hamilton Southeastern Schools
1091,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,5385,Indianapolis Public Schools
1092,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,5330,M S D Lawrence Township
1093,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,6590,M S D Mount Vernon
1094,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,5340,M S D Perry Township
1095,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,5350,M S D Pike Township
1096,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,5360,M S D Warren Township
1097,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,5370,M S D Washington Township
1098,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,5375,M S D Wayne Township
1099,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,5255,South Madison Community School Corporation
1100,9240,The Oaks Academy,B297,The Oaks Academy - Brookside,Marion,115.0,11.0,4.66,236.0,630,Zionsville Community Schools
1101,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,3315,Avon Community School Corporation
1102,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,5380,Beech Grove City Schools
1103,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,3060,Carmel Clay Schools
1104,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,4205,Center Grove Community School Corporation
1105,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,5310,Franklin Township Community School Corporation
1106,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,4245,Greenwood Community School Corporation
1107,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,5385,Indianapolis Public Schools
1108,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,5300,M S D Decatur Township
1109,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,5330,M S D Lawrence Township
1110,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,5350,M S D Pike Township
1111,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,5360,M S D Warren Township
1112,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,5370,M S D Washington Township
1113,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,5375,M S D Wayne Township
1114,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,3070,Noblesville Schools
1115,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,7350,Northwestern Consolidated School Corporation
1116,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,3330,Plainfield Community School Corporation
1117,9240,The Oaks Academy,C773,The Oaks Academy,Marion,175.0,28.0,8.09,346.0,3030,Westfield-Washington Schools
1118,9240,The Oaks Academy,C774,The Oaks Academy - Middle School,Marion,83.0,6.0,4.05,148.0,3305,Brownsburg Community School Corporation
1119,9240,The Oaks Academy,C774,The Oaks Academy - Middle School,Marion,83.0,6.0,4.05,148.0,3060,Carmel Clay Schools
1120,9240,The Oaks Academy,C774,The Oaks Academy - Middle School,Marion,83.0,6.0,4.05,148.0,3005,Hamilton Southeastern Schools
1121,9240,The Oaks Academy,C774,The Oaks Academy - Middle School,Marion,83.0,6.0,4.05,148.0,5385,Indianapolis Public Schools
1122,9240,The Oaks Academy,C774,The Oaks Academy - Middle School,Marion,83.0,6.0,4.05,148.0,5300,M S D Decatur Township
1123,9240,The Oaks Academy,C774,The Oaks Academy - Middle School,Marion,83.0,6.0,4.05,148.0,5330,M S D Lawrence Township
1124,9240,The Oaks Academy,C774,The Oaks Academy - Middle School,Marion,83.0,6.0,4.05,148.0,5350,M S D Pike Township
1125,9240,The Oaks Academy,C774,The Oaks Academy - Middle School,Marion,83.0,6.0,4.05,148.0,5360,M S D Warren Township
1126,9240,The Oaks Academy,C774,The Oaks Academy - Middle School,Marion,83.0,6.0,4.05,148.0,5370,M S D Washington Township
1127,9240,The Oaks Academy,C774,The Oaks Academy - Middle School,Marion,83.0,6.0,4.05,148.0,3030,Westfield-Washington Schools
1128,None,,A170,Blackhawk Christian Jr/Sr High School,Allen,156.0,5.0,1.43,350.0,255,East Allen County Schools
1129,None,,A170,Blackhawk Christian Jr/Sr High School,Allen,156.0,5.0,1.43,350.0,235,Fort Wayne Community Schools
1130,None,,A170,Blackhawk Christian Jr/Sr High School,Allen,156.0,5.0,1.43,350.0,3625,Huntington County Community School Corporation
1131,None,,A170,Blackhawk Christian Jr/Sr High School,Allen,156.0,5.0,1.43,350.0,125,M S D Southwest Allen County
1132,None,,A170,Blackhawk Christian Jr/Sr High School,Allen,156.0,5.0,1.43,350.0,225,Northwest Allen County Schools
1133,None,,A172,Blackhawk Christian Elementary School,Allen,246.0,12.0,3.06,392.0,1835,DeKalb County Central United School District
1134,None,,A172,Blackhawk Christian Elementary School,Allen,246.0,12.0,3.06,392.0,255,East Allen County Schools
1135,None,,A172,Blackhawk Christian Elementary School,Allen,246.0,12.0,3.06,392.0,235,Fort Wayne Community Schools
